source_id,first_name,last_name,institution
2170,Lorenzo,Rosasco,University of Genova- MIT - IIT
2170,Alessandro,Rudi,University of Genova
2165,Chinmay,Hegde,Iowa State University
2165,Piotr,Indyk,MIT
2165,Ludwig,Schmidt,MIT
1146,Tim,Salimans,Algoritmica
1146,Ian,Goodfellow,OpenAI
1146,Wojciech,Zaremba,OpenAI
1146,Vicki,Cheung,OpenAI
1146,Alec,Radford,OpenAI
1146,Xi,Chen,UC Berkeley and OpenAI
1146,Xi,Chen,UC Berkeley and OpenAI
1090,Qi,Lei,UT AUSTIN
1090,Kai,Zhong,UT AUSTIN
1090,Inderjit,Dhillon,University of Texas at Austin
1717,Rishi,Gupta,Stanford
1717,Ravi,Kumar,Yahoo!
1717,Sergei,Vassilvitskii,Google
2459,Moein,Falahatgar,UCSD
2459,Mesrob,Ohannessian,Toyota Technological Institute at Chicago
2459,Alon,Orlitsky,"University of California, San Diego"
378,Xu,Jia,KU Leuven
378,Bert,De Brabandere,KU Leuven
378,Tinne,Tuytelaars,KU Leuven
378,Luc,Gool,ETH Zürich
1525,Lin,Chen,Yale University
1525,Amin,Karbasi,Yale
1525,Forrest,Crawford,Yale University
1779,Vitaly,Feldman,IBM Research - Almaden
747,James,Newling,Idiap Research Institute
747,François,Fleuret,Idiap Research Institute
1935,matt,zhang,Nicta
1935,Peng,Lin,Data61
1935,Peng,Lin,Data61
1935,Ting,Guo,Data61
1935,Yang,Wang,Data61
1935,Yang,Wang,Data61
1935,Fang,Chen,Data61
940,Kai-Wei,Chang,University of Virginia
940,He,He,University of Maryland
940,Stephane,Ross,Google
940,Hal,Daume III,University of Maryland
940,John,Langford,Microsoft Research New York
2017,Ian,Osband,DeepMind
2017,Charles,Blundell,DeepMind
2017,Alexander,Pritzel,Google Deepmind
2017,Benjamin,Van Roy,Stanford University
1797,Cristina,Savin,IST Austria
1797,Gasper,Tkacik,Institute of Science and Technology Austria
830,Prateek,Jain,Microsoft Research
830,Nikhil,Rao,Technicolor
830,Inderjit,Dhillon,University of Texas at Austin
611,Albert,Berahas,Northwestern University
611,Jorge,Nocedal,Northwestern University
611,Martin,Takac,Lehigh University
178,Josip,Djolonga,ETH Zurich
178,Stefanie,Jegelka,MIT
178,Sebastian,Tschiatschek,ETH Zurich
178,Andreas,Krause,ETHZ
675,Han-Jia,Ye,Nanjing University
675,De-Chuan,Zhan,Nanjing University
675,Xue-Min,Si,Nanjing University
675,Yuan,Jiang,Nanjing University
675,Zhi-Hua,Zhou,Nanjing University
1804,Oriol,Vinyals,Google
1804,Charles,Blundell,DeepMind
1804,Timothy,Lillicrap,Google DeepMind
1804,koray,kavukcuoglu,Google DeepMind
1804,Daan,Wierstra,Google DeepMind
244,Rong,Zhu,Chinese Academy of Sciences
941,Mengdi,Wang,Princeton University
941,Ji,Liu,University of Rochester
941,Ethan,Fang,Pennsylvania State University
953,Josip,Djolonga,ETH Zurich
953,Sebastian,Tschiatschek,ETH Zurich
953,Andreas,Krause,ETHZ
1743,Brian,Bullins,Princeton University
1743,Elad,Hazan,Princeton University
1743,Tomer,Koren,Technion---Israel Inst. of Technology
1607,Hassan,Ashtiani,University of Waterloo
1607,Shrinu,Kushagra,University of Waterloo
1607,Shai,Ben-David,U. Waterloo
1616,Ayan,Sinha,Purdue
1616,David,Gleich,Purdue University
1616,Karthik,Ramani,Purdue University
2540,Yuanzhi,Li,Princeton University
2540,Yingyu,Liang,Princeton University
2540,Andrej,Risteski,Princeton University
1860,Nathan,Lepora,University of Bristol
213,Alexander,Kirillov,TU Dresden
213,Alexander,Shekhovtsov,Graz University of Technology
213,Carsten,Rother,TU Dresden
213,Bogdan,Savchynskyy,TU Dresden
1627,Himabindu,Lakkaraju,Stanford University
1627,Jure,Leskovec,Stanford University
1356,Osbert,Bastani,Stanford University
1356,Yani,Ioannou,University of Cambridge
1356,Leonidas,Lampropoulos,University of Pennsylvania
1356,Dimitrios,Vytiniotis,Microsoft Research
1356,Aditya,Nori,Microsoft Research
1356,Antonio,Criminisi,Microsoft Research
460,Kevin,Jamieson,UC Berkeley
460,Daniel,Haas,UC Berkeley
460,Benjamin,Recht,UC Berkeley
873,Daniel,Mankowitz,Technion
873,Timothy,Mann,Google DeepMind
873,Shie,Mannor,Technion
2291,Hongyi,Zhang,MIT
2291,Sashank,J. Reddi,Carnegie Mellon University
2291,Suvrit,Sra,MIT
1302,Hao,Zhou,University of Wisconsin Madiso
1302,Vamsi,Ithapu,University of Wisconsin Madison
1302,Sathya Narayanan,Ravi,University of Wisconsin Madiso
1302,Vikas,Singh,UW Madison
1302,Grace,Wahba,University of Wisconsin Madison
1302,Sterling,Johnson,University of Wisconsin Madison
1235,Zhilin,Yang,Carnegie Mellon University
1235,Ye,Yuan,Carnegie Mellon University
1235,Yuexin,Wu,Carnegie Mellon University
1235,William,Cohen,Carnegie Mellon University
1235,Russ,Salakhutdinov,University of Toronto
567,Shandian,Zhe,Purdue University
567,Kai,Zhang,NEC Labs America
567,Pengyuan,Wang,Yahoo! Research
567,Kuang-chih,Lee,Yahoo Inc.
567,Zenglin,Xu,University of Electronic Science & Technology of China
567,Yuan,Qi,Ant financial service group
567,Zoubin,Ghahramani,University of Cambridge
1193,Mohammad,Ghavamzadeh,Adobe Research & INRIA
1193,Marek,Petrik,University of New Hampshire
1193,Yinlam,Chow,Stanford University
2135,Matteo,Turchetta,ETH Zurich
2135,Felix,Berkenkamp,ETH Zurich
2135,Andreas,Krause,ETHZ
231,Jin-Hwa,Kim,Seoul National University
231,Sang-Woo,Lee,Seoul National University
231,Donghyun,Kwak,Seoul National University
231,Min-Oh,Heo,Seoul National University
231,Jeonghee,Kim,Naver Labs
231,Jung-Woo,Ha,Naver Labs
231,Byoung-Tak,Zhang,Seoul National University
643,Kumar Avinava,Dubey,Carnegie Mellon University
643,Sashank,J. Reddi,Carnegie Mellon University
643,Sinead,Williamson,University of Texas at Austin
643,Barnabas,Poczos,Carnegie Mellon University
643,Alexander,Smola,Amazon - We are hiring!
643,Eric,Xing,Carnegie Mellon University
15,Richard,Nock,Data61 and ANU
976,Steven Cheng-Xian,Li,UMass Amherst
976,Benjamin,Marlin,University of Massachusetts Amherst
291,Ting-Yu,Cheng,
291,Guiguan,Lin,Appier
291,xinyang,gong,NTHU
291,Kang-Jun,Liu,National Tsing Hua University
291,Shan-Hung (Brandon),Wu,National Tsing Hua University
1654,Moritz,Hardt,Google Brain
1654,Eric,Price,The University of Texas at Austin
1654,Eric,Price,
1654,Nati,Srebro,TTI-Chicago
1988,Hassan,Kingravi,Pindrop Security Services
1988,Harshal,Maske,UIUC
1988,Girish,Chowdhary,UIUC
188,Jiasen,Lu,Virginia Tech
188,Jianwei,Yang,Virginia Tech
188,Dhruv,Batra,Virginia Tech
188,Devi,Parikh,Virginia Tech
350,Huasen,Wu,University of California at Davis
350,Xin,Liu,University of California
673,Ying,Yang,Carnegie Mellon University
673,Elissa,Aminoff,Carnegie Mellon University
673,Michael,Tarr,Carnegie Mellon University
673,Kass,Robert,Carnegie Mellon University
2143,Jimmy,Ba,University of Toronto
2143,Geoffrey,Hinton,Google
2143,Volodymyr,Mnih,Google DeepMind
2143,Joel,Leibo,Google DeepMind
2143,Catalin,Ionescu,Google
56,Ehsan,Elhamifar,Northeastern University
2027,Aryan,Mokhtari,University of Pennsylvania
2027,Hadi,Daneshmand,ETH Zurich
2027,Aurelien,Lucchi,ETH Zurich
2027,Thomas,Hofmann,ETH Zurich
2027,Alejandro,Ribeiro,University of Pennsylvania
1900,Firas,Abuzaid,MIT
1900,Joseph,Bradley,Databricks
1900,Feynman,Liang,Cambridge University Engineering Department
1900,Andrew,Feng,Yahoo!
1900,Lee,Yang,Yahoo!
1900,Matei,Zaharia,MIT
1900,Ameet,Talwalkar,UCLA
678,Nguyen,Cuong,National University of Singapore
678,Huan,Xu,NUS
2007,William,Montgomery,University of Washington
2007,Sergey,Levine,University of Washington
390,Guillaume,Papa,Télécom ParisTech
390,Aurélien,Bellet,INRIA
390,Stephan,Clémençon,Telecom ParisTech
1308,Mikhail,Yurochkin,University of Michigan
1308,XuanLong,Nguyen,University of Michigan
1045,Zijun,Wei,Stony Brook
1045,Hossein,Adeli,Stony Brook University
1045,Minh Hoai,Nguyen,Stony Brook University
1045,Greg,Zelinsky,Stony Brook University
1045,Dimitris,Samaras,Stony Brook University
752,Lane,McIntosh,Stanford University
752,Niru,Maheswaranathan,Stanford University
752,Aran,Nayebi,Stanford University
752,Surya,Ganguli,Stanford
752,Stephen,Baccus,Stanford University
2098,Tarun,Kathuria,Microsoft Research
2098,Amit,Deshpande,
2098,Pushmeet,Kohli,Microsoft Research
1087,Rajkumar,Vasudeva Raju,Rice University
1087,Zachary,Pitkow,Rice University
1252,Alex,Beatson,Princeton University
1252,Zhaoran,Wang,Princeton University
1252,Han,Liu,Princeton University
2271,Renjie,Liao,UofT
2271,Alex,Schwing,University of Illinois at Urbana-Champaign
2271,Richard,Zemel,University of Toronto
2271,Raquel,Urtasun,University of Toronto
950,Gabriel,Krummenacher,ETH Zurich
950,Brian,McWilliams,Disney Research
950,Yannic,Kilcher,ETH Zurich
950,Joachim,Buhmann,ETH Zurich
950,Nicolai,Meinshausen,ETH Zurich
1194,Justin,Eldridge,The Ohio State University
1194,Mikhail,Belkin,Ohio State University
1194,Yusu,Wang,The Ohio State University
2152,Tolga,Bolukbasi,Boston University
2152,Kai-Wei,Chang,University of Virginia
2152,James,Zou,Microsoft Research
2152,Venkatesh,Saligrama,Boston University
2152,Adam,Kalai,Microsoft Research
2047,Audrunas,Gruslys,Google DeepMind
2047,Remi,Munos,Google DeepMind
2047,Ivo,Danihelka,Google DeepMind
2047,Marc,Lanctot,Google DeepMind
2047,Alex,Graves,Google DeepMind
637,Yexiang,Xue,Cornell University
637,Zhiyuan,Li,Tsinghua University
637,Stefano,Ermon,Stanford
637,Carla,Gomes,Cornell University
637,Bart,Selman,Cornell University
576,Kentaro,Minami,The University of Tokyo
576,HItomi,Arai,The University of Tokyo
576,Issei,Sato,The University of Tokyo
576,Hiroshi,Nakagawa,The University of Tokyo
2131,Keerthiram,Murugesan,Carnegie Mellon University
2131,Hanxiao,Liu,Carnegie Mellon University
2131,Jaime,Carbonell,CMU
2131,Yiming,Yang,CMU
570,Pulkit,Tandon,IIT Bombay
570,Yash,Malviya,IIT Bombay
570,Bipin,Rajendran,NJIT
578,Se-Young,Yun,Los Alamos National Laboratory
578,Alexandre,Proutiere,KTH
1061,Matthew,Chalk,IST Austria
1061,Olivier,Marre,Institut de la vision
1061,Gasper,Tkacik,Institute of Science and Technology Austria
151,Scott,Reed,University of Michigan
151,Zeynep,Akata,Max Planck Institute for Informatics
151,Santosh,Mohan,University of MIchigan
151,Samuel,Tenka,University of MIchigan
151,Bernt,Schiele,Max Planck Institute for Informatics
151,Honglak,Lee,University of Michigan
1240,Anh Tuan,Nguyen,University of Minnesota
1240,Jian,Xu,University of Minnesota
1240,Zhi,Yang,University of Minnesota
2056,Jost Tobias,Springenberg,University of Freiburg
2056,Aaron,Klein,University of Freiburg
2056,Stefan,Falkner,University of Freiburg
2056,Frank,Hutter,University of Freiburg
1000,Jisu,KIM,Carnegie Mellon University
1000,Yen-Chi,Chen,Carnegie Mellon University
1000,Sivaraman,Balakrishnan,Carnegie Mellon University
1000,Alessandro,Rinaldo,Carnegie Mellon University
1000,Larry,Wasserman,Carnegie Mellon University
903,Wei,Chen,Microsoft Research
903,Wei,Hu,Princeton University
903,Fu,Li,The University of Texas at Austin
903,Jian,Li,Tsinghua University
903,Yu,Liu,Tsinghua University
903,Pinyan,Lu,Shanghai University of Finance and Economics
1529,Ayan,Chakrabarti,TTI Chicago
1103,Sanghamitra,Dutta,Carnegie Mellon University
1103,Viveck,Cadambe,Pennsylvania State University
1103,Pulkit,Grover,Carnegie Mellon University
836,Elad,Richardson,Technion
836,Rom,Herskovitz,Technion - Israel Institute of Technology
836,Boris,Ginsburg,Nvidia
836,Michael,Zibulevsky,Technion - Israel Institute of Technology
632,Rein,Houthooft,Ghent University - iMinds and UC Berkeley and OpenAI
632,Xi,Chen,UC Berkeley and OpenAI
632,Xi,Chen,UC Berkeley and OpenAI
632,Yan,Duan,UC Berkeley
632,John,Schulman,OpenAI
632,Filip,De Turck,Ghent University - iMinds
632,Pieter,Abbeel,OpenAI / UC Berkeley / Gradescope
1162,Amit,Daniely,Google Brain
1162,Roy,Frostig,Stanford University
1162,Yoram,Singer,Google
99,Mingsheng,Long,Tsinghua University
99,Han,Zhu,Tsinghua University
99,Jianmin,Wang,Tsinghua University
99,Michael,Jordan,UC Berkeley
1473,Changyou,Chen,Duke University
1473,Nan,Ding,Google
1473,Chunyuan,Li,Duke
1473,Yizhe,Zhang,Duke university
1473,Lawrence,Carin,Duke University
593,Shashank,Singh,Carnegie Mellon University
593,Simon,Du,Carnegie Mellon University
593,Barnabas,Poczos,Carnegie Mellon University
315,Rizal,Fathony,U. of Illinois at Chicago
315,Anqi,Liu,University of Illinois at Chicago
315,Kaiser,Asif,University of Illinois at Chicago
315,Brian,Ziebart,University of Illinois at Chicago
1354,Panagiotis,Toulis,University of Chicago
1354,David,Parkes,Harvard University
699,Kevin,Ellis,MIT
699,Armando,Solar-Lezama,MIT
699,Josh,Tenenbaum,MIT
822,Marc,Bellemare,Google DeepMind
822,Sriram,Srinivasan,Google DeepMind
822,Georg,Ostrovski,Google DeepMind
822,Tom,Schaul,Google Deepmind
822,David,Saxton,Google DeepMind
822,Remi,Munos,Google DeepMind
1444,Kirthevasan,Kandasamy,CMU
1444,Maruan,Al-Shedivat,CMU
1444,Eric,Xing,Carnegie Mellon University
853,Ricardo,Silva,University College London
1433,Samir,Chowdhury,The Ohio State University
1433,Facundo,Mémoli,The Ohio State University
1433,Zane,Smith,Ohio State University
2514,Mingbo,Cai,Princeton University
2514,Nicolas,Schuck,Princeton Neuroscience Institute
2514,Jonathan,Pillow,Princeton University
2514,Yael,Niv,Princeton University
2395,Mehrdad,Farajtabar,Georgia Tech
2395,Xiaojing,Ye,Georgia State University
2395,Sahar,Harati,Emory University
2395,Le,Song,Georgia Institute of Technology
2395,Hongyuan,Zha,Georgia Institute of Technology
2435,Aaron,van den Oord,Google Deepmind
2435,Nal,Kalchbrenner,Google DeepMind
2435,Lasse,Espeholt,Google DeepMind
2435,koray,kavukcuoglu,Google DeepMind
2435,Oriol,Vinyals,Google
2435,Alex,Graves,Google DeepMind
1924,Srinadh,Bhojanapalli,TTI Chicago
1924,Behnam,Neyshabur,TTI-Chicago
1924,Nati,Srebro,TTI-Chicago
1088,Chuan-Yung,Tsai,Harvard University
1088,Andrew,Saxe,Stanford University
1088,Andrew,Saxe,Harvard University
1088,David,Cox,Harvard University
1191,Scott,Yang,New York University
1191,Mehryar,Mohri,"Courant Institute, NYU & Google"
1662,Yuan,Zhao,Stony Brook University
1662,Il Memming,Park,Stony Brook University
1239,Qiang,Liu,Dartmouth College
1239,Dilin,Wang,Dartmouth College
2409,Dylan,Foster,Cornell University
2409,Zhiyuan,Li,Tsinghua University
2409,Thodoris,Lykouris,Cornell University
2409,Karthik,Sridharan,University of Pennsylvania
2409,Eva,Tardos,Cornell University
657,Finnian,Lattimore,Australian National University
657,Tor,Lattimore,Indiana University
657,Mark,Reid,Apple
1881,Taiji,Suzuki,Tokyo Institute of Technology
1881,Heishiro,Kanagawa,Tokyo Institute of Technology
1881,Hayato,Kobayashi,Yahoo Japan Corporation
1881,Nobuyuki,Shimizu,Yahoo Japan Corporation
1881,Yukihiro,Tagami,Yahoo Japan Corporation
1253,Christopher,Choy,Stanford University
1253,JunYoung,Gwak,Stanford University
1253,Silvio,Savarese,Stanford University
1253,Manmohan,Chandraker,NEC Labs America
1267,Sougata,Chaudhuri,University of Michigan
1267,Ambuj,Tewari,University of Michigan
1506,Mark,Ho,Brown University
1506,Michael,Littman,Brown University
1506,James,MacGlashan,Brown University
1506,Fiery,Cushman,Harvard University
1506,Joseph,Austerweil,University of Wisconsin-Madison
1111,Ozan,Sener,Cornell University
1111,Hyun Oh,Song,Google Research
1111,Ashutosh,Saxena,Brain of Things
1111,Silvio,Savarese,Stanford University
1536,Bowei,Yan,University of Texas at Austin
1536,Purnamrita,Sarkar,U.C. Berkeley
667,Yi,Xu,The University of Iowa
667,Yan,Yan,University of Technology Sydney
667,Qihang,Lin,University of Iowa
667,Tianbao,Yang,University of Iowa
2067,Xinyang,Yi,UT Austin
2067,Dohyung,Park,University of Texas at Austin
2067,Yudong,Chen,Cornell University
2067,Constantine,Caramanis,UT Austin
1406,Dan,Feldman,University of Haifa
1406,Mikhail,Volkov,MIT
1406,Daniela,Rus,MIT
620,Shuangfei,Zhai,Binghamton University
620,Yu,Cheng,IBM Research
620,Zhongfei (Mark),Zhang,Binghamton University
620,Weining,Lu,Tsinghua University
1108,Umut,Güçlü,Radboud University
1108,Jordy,Thielen,Radboud University
1108,Michael,Hanke,Otto-von-Guericke University Magdeburg
1108,Marcel,van Gerven,Radboud University
1702,sabyasachi,chatterjee,University of Chicago
1702,John,Duchi,Stanford
1702,John,Lafferty,University of Chicago
1702,Yuancheng,Zhu,University of Chicago
1379,Zelda,Mariet,MIT
1379,Suvrit,Sra,MIT
2486,Yanyao,Shen,UT Austin
2486,Qixing,Huang,Toyota Technological Institute at Chicago
2486,Nati,Srebro,TTI-Chicago
2486,Sujay,Sanghavi,UT-Austin
1324,Hong,Chen,University of Texas
1324,Haifeng,Xia,Huazhong Agricultural University
1324,Heng,Huang,University of Texas Arlington
1324,Weidong,Cai,University of Sydney
403,Damien,Scieur,INRIA - ENS
403,Alexandre,d'Aspremont,CNRS - Ecole Normale Supérieure
403,Francis,Bach,INRIA - Ecole Normale Superieure
1590,Stephen,Ragain,Stanford University
1590,Johan,Ugander,Stanford University
1349,Andrew,Wilson,Carnegie Mellon University
1349,Zhiting,Hu,Carnegie Mellon University
1349,Russ,Salakhutdinov,University of Toronto
1349,Eric,Xing,Carnegie Mellon University
662,Gang,Niu,University of Tokyo
662,Marthinus Christoffel,du Plessis,The University of Tokyo
662,Tomoya,Sakai,The University of Tokyo
662,Yao,Ma,
662,Masashi,Sugiyama,RIKEN / University of Tokyo
1651,Elad,Hazan,Princeton University
1651,Tengyu,Ma,Princeton University
219,Diane,Bouchacourt,University of Oxford
219,Pawan,Mudigonda,University of Oxford
219,Sebastian,Nowozin,Microsoft Research
442,Pulkit,Agrawal,UC Berkeley
442,Ashvin,Nair,UC Berkeley
442,Pieter,Abbeel,OpenAI / UC Berkeley / Gradescope
442,Jitendra,Malik,UC Berkeley
442,Sergey,Levine,University of Washington
1125,Aviv,Tamar,UC Berkeley
1125,YI,WU,UC Berkeley
1125,Garrett,Thomas,UC Berkeley
1125,Sergey,Levine,UC Berkeley
1125,Pieter,Abbeel,OpenAI / UC Berkeley / Gradescope
253,Junhua,Mao,UCLA
253,Jiajing,Xu,Pinterest
253,Kevin,Jing,Pinterest
253,Alan,Yuille,UCLA
828,Anshumali,Shrivastava,Rice University
1943,Dylan,Hadfield-Menell,UC Berkeley
1943,Stuart,Russell,UC Berkeley
1943,Pieter,Abbeel,OpenAI / UC Berkeley / Gradescope
1943,Anca,Dragan,UC Berkeley
602,Remi,Munos,Google DeepMind
602,Tom,Stepleton,Google DeepMind
602,Anna,Harutyunyan,Vrije Universiteit Brussel
602,Marc,Bellemare,Google DeepMind
2164,Xiang,Li,NJUST
2164,Tao,Qin,Microsoft
2164,Jian,Yang,Facebook Inc.
2164,Tie-Yan,Liu,Microsoft Research
923,Dale,Schuurmans,Alberta
923,Martin,Zinkevich,Google
1735,Alexander,Vezhnevets,Google DeepMind
1735,Volodymyr,Mnih,Google DeepMind
1735,Simon,Osindero,Google DeepMind
1735,Alex,Graves,Google DeepMind
1735,Oriol,Vinyals,Google
1735,John,Agapiou,Google DeepMind
1735,koray,kavukcuoglu,Google DeepMind
1227,Chaoyue,Liu,The Ohio State University
1227,Mikhail,Belkin,Ohio State University
13,Saurabh,Singh,UIUC
13,Derek,Hoiem,UIUC
13,David,Forsyth,UIUC
254,Yiming,Ying,State University of New York at Albany
254,Longyin,Wen,State University of New York at Albany
254,Siwei,Lyu,State University of New York at Albany
347,Ramin,Raziperchikolaei,UC Merced
347,Miguel,Carreira-Perpinan,UC Merced
1102,Maria-Florina,Balcan,Carnegie Mellon University
1102,Tuomas,Sandholm,Carnegie Mellon University
1102,Ellen,Vitercik,Carnegie Mellon University
581,Zeyuan,Allen-Zhu,Princeton University
581,Yuanzhi,Li,Princeton University
1326,Ankit,Patel,Baylor College of Medicine and Rice University
1326,Minh,Nguyen,Rice University
1326,Richard,Baraniuk,Rice University
16,Ohad,Shamir,Weizmann Institute of Science
1124,Jakob,Foerster,University of Oxford
1124,Ioannis Alexandros,Assael,University of Oxford
1124,Nando,de Freitas,University of Oxford
1124,Shimon,Whiteson,University of Oxford
2476,Wenjie,Luo,University of Toronto
2476,Yujia,Li,University of Toronto
2476,Raquel,Urtasun,University of Toronto
2476,Richard,Zemel,University of Toronto
389,Conghui,Tan,The Chinese University of HK
389,Shiqian,Ma,The Chinese University of Hong Kong
389,Yu-Hong,Dai,
389,Yuqiu,Qian,The University of Hong Kong
2011,Eric,Balkanski,Harvard University
2011,Aviad,Rubinstein,UC Berkeley
2011,Yaron,Singer,Harvard University
1549,Seyed Mehran,Kazemi,UBC
